TIME/DELAY,ACTION/COMMENT,COMMAND,BYTE 0,BYTE_1,BYTE_2,BYTE_3,BYTE_4,BYTE_5,BYTE_6,BYTE_7,BYTE_8,BYTE_9,ARG_0,ARG_1,ARG_2,ARG_3,ARG_4,ARG_5,Hex-DATA1,Hex-DATA2,Hex-DATA3
2023-12-17 16:04:00,Payload OFF In Sunlit
2023-12-17T16:05:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:12:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:12:00,Payload OFF In Sunlit
2023-12-17T16:13:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:19:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:19:00,Payload OFF In Sunlit
2023-12-17T16:20:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:27:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:27:00,Payload OFF In Sunlit
2023-12-17T16:28:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:35:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:35:00,Payload OFF In Sunlit
2023-12-17T16:36:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:42:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:42:00,Payload OFF In Sunlit
2023-12-17T16:43:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:50:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:50:00,Payload OFF In Sunlit
2023-12-17T16:51:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 16:54:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 16:54:00,Eclipse
2023-12-17 17:05:00,Data Downlink in Eclipse 
2023-12-17 17:14:00,Eclipse
2023-12-17 17:29:00,Payload OFF In Sunlit
2023-12-17T17:34:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 17:36:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 17:36:00,Payload OFF In Sunlit
2023-12-17T17:37:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 17:44:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 17:44:00,Payload OFF In Sunlit
2023-12-17T17:45:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 17:51:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 17:51:00,Payload OFF In Sunlit
2023-12-17T17:52:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 17:59:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 17:59:00,Payload OFF In Sunlit
2023-12-17T18:00:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 18:07:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 18:07:00,Payload OFF In Sunlit
2023-12-17T18:08:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 18:14:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 18:14:00,Payload OFF In Sunlit
2023-12-17T18:15:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 18:22:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 18:22:00,Payload OFF In Sunlit
2023-12-17T18:23:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 18:30:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 18:30:00,Eclipse
2023-12-17 19:04:00,Payload OFF In Sunlit
2023-12-17T19:10:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:16:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:16:00,Payload OFF In Sunlit
2023-12-17T19:17:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:23:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:23:00,Payload OFF In Sunlit
2023-12-17T19:24:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:31:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:31:00,Payload OFF In Sunlit
2023-12-17T19:32:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:39:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:39:00,Payload OFF In Sunlit
2023-12-17T19:40:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:46:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:46:00,Payload OFF In Sunlit
2023-12-17T19:47:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 19:54:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 19:54:00,Payload OFF In Sunlit
2023-12-17T19:55:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 20:02:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 20:02:00,Payload OFF In Sunlit
2023-12-17T20:03:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 20:05:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 20:05:00,Eclipse
2023-12-17 20:39:00,Payload OFF In Sunlit
2023-12-17T20:44:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 20:48:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 20:48:00,Payload OFF In Sunlit
2023-12-17T20:49:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 20:55:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 20:55:00,Payload OFF In Sunlit
2023-12-17T20:56:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 21:03:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 21:03:00,Payload OFF In Sunlit
2023-12-17T21:04:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 21:11:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 21:11:00,Payload OFF In Sunlit
 Ground_Station Pass-New_Zealand 2023-12-17 21:11:52Z 2023-12-17 21:18:39Z 
2023-12-17 21:11:52,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,379a23c2,d1e22e43,602f0249
2023-12-17T21:19:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 21:40:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 21:40:00,Eclipse
2023-12-17 22:15:00,Payload OFF In Sunlit
2023-12-17T22:16:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 22:20:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 22:20:00,Payload OFF In Sunlit
2023-12-17T22:21:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 22:27:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 22:27:00,Payload OFF In Sunlit
2023-12-17T22:28:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 22:35:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 22:35:00,Payload OFF In Sunlit
2023-12-17T22:36:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 22:43:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 22:43:00,Payload OFF In Sunlit
2023-12-17T22:44:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17T22:44:30,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
 Ground_Station Pass-New_Zealand 2023-12-17 22:44:23Z 2023-12-17 22:53:45Z 
2023-12-17 22:44:23,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,379a23c2,d1e22e43,ae330149
2023-12-17T22:54:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 23:15:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 23:15:00,Eclipse
2023-12-17T23:50:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-17 23:59:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-17 23:59:00,Payload OFF In Sunlit
2023-12-18T00:00:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:07:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:07:00,Payload OFF In Sunlit
2023-12-18T00:08:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:15:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:15:00,Payload OFF In Sunlit
2023-12-18T00:16:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:22:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:22:00,Payload OFF In Sunlit
2023-12-18T00:23:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:30:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:30:00,Payload OFF In Sunlit
2023-12-18T00:31:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:38:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:38:00,Payload OFF In Sunlit
2023-12-18T00:39:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:45:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:45:00,Payload OFF In Sunlit
2023-12-18T00:46:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:50:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:50:00,Eclipse
